Race,Driver,Stint,Compound,Laps,AvgLapTime,FastestLap
monaco,BOR,1.0,MEDIUM,1,0 days 00:02:25.564000,0 days 00:02:25.564000
monaco,BOR,2.0,HARD,25,0 days 00:01:21.520560,0 days 00:01:15.721000
monaco,BOR,3.0,SOFT,9,0 days 00:01:19.813888888,0 days 00:01:15.193000
monaco,BOR,4.0,MEDIUM,41,0 days 00:01:18.057658536,0 days 00:01:14.884000
monaco,COL,1.0,HARD,13,0 days 00:01:28.923692307,0 days 00:01:19.827000
monaco,COL,2.0,MEDIUM,13,0 days 00:01:19.131769230,0 days 00:01:15.435000
monaco,COL,3.0,MEDIUM,50,0 days 00:01:18.124720,0 days 00:01:15.298000
monaco,GAS,1.0,MEDIUM,1,0 days 00:01:52.223000,0 days 00:01:52.223000
monaco,GAS,2.0,MEDIUM,6,0 days 00:01:30.897666666,0 days 00:01:18.054000
monaco,HAD,1.0,MEDIUM,14,0 days 00:01:26.397571428,0 days 00:01:17.088000
monaco,HAD,2.0,SOFT,5,0 days 00:01:20.527800,0 days 00:01:15.981000
monaco,HAD,3.0,HARD,58,0 days 00:01:17.357241379,0 days 00:01:16.044000
monaco,HAM,1.0,HARD,18,0 days 00:01:24.164111111,0 days 00:01:14.977000
monaco,HAM,2.0,HARD,38,0 days 00:01:16.207631578,0 days 00:01:14.533000
monaco,HAM,3.0,MEDIUM,22,0 days 00:01:16.108454545,0 days 00:01:14.090000
monaco,HUL,1.0,MEDIUM,12,0 days 00:01:29.557666666,0 days 00:01:19.404000
monaco,HUL,2.0,HARD,32,0 days 00:01:19.105812500,0 days 00:01:16.106000
monaco,HUL,3.0,SOFT,32,0 days 00:01:18.103406250,0 days 00:01:15.223000
monaco,LAW,1.0,MEDIUM,31,0 days 00:01:22.479000,0 days 00:01:16.607000
monaco,LAW,2.0,SOFT,9,0 days 00:01:18.916111111,0 days 00:01:15.800000
monaco,LAW,3.0,HARD,37,0 days 00:01:16.580945945,0 days 00:01:15.321000
monaco,LEC,1.0,MEDIUM,22,0 days 00:01:22.031727272,0 days 00:01:14.807000
monaco,LEC,2.0,HARD,27,0 days 00:01:15.629481481,0 days 00:01:14.055000
monaco,LEC,3.0,MEDIUM,29,0 days 00:01:15.526896551,0 days 00:01:14.342000
monaco,NOR,1.0,MEDIUM,19,0 days 00:01:22.913947368,0 days 00:01:14.659000
monaco,NOR,2.0,HARD,31,0 days 00:01:15.533096774,0 days 00:01:13.872000
monaco,NOR,3.0,HARD,28,0 days 00:01:15.605428571,0 days 00:01:13.221000
monaco,OCO,1.0,MEDIUM,16,0 days 00:01:25.607750,0 days 00:01:16.453000
monaco,OCO,2.0,MEDIUM,12,0 days 00:01:18.738333333,0 days 00:01:15.774000
monaco,OCO,3.0,HARD,49,0 days 00:01:17.250775510,0 days 00:01:15.157000
monaco,PIA,1.0,MEDIUM,20,0 days 00:01:22.912200,0 days 00:01:14.934000
monaco,PIA,2.0,HARD,28,0 days 00:01:15.782678571,0 days 00:01:13.818000
monaco,PIA,3.0,HARD,30,0 days 00:01:15.244733333,0 days 00:01:13.745000
monaco,RUS,1.0,HARD,53,0 days 00:01:21.072962264,0 days 00:01:15.966000
monaco,RUS,2.0,MEDIUM,15,0 days 00:01:18.347733333,0 days 00:01:13.483000
monaco,RUS,3.0,HARD,8,0 days 00:01:14.450500,0 days 00:01:13.405000
monaco,SAI,1.0,HARD,48,0 days 00:01:21.264250,0 days 00:01:15.516000
monaco,SAI,2.0,MEDIUM,5,0 days 00:01:18.965000,0 days 00:01:14.496000
monaco,SAI,3.0,MEDIUM,23,0 days 00:01:16.242000,0 days 00:01:13.988000
monaco,STR,1.0,HARD,17,0 days 00:01:26.833470588,0 days 00:01:18.472000
monaco,STR,2.0,HARD,47,0 days 00:01:19.019914893,0 days 00:01:16.433000
monaco,STR,3.0,MEDIUM,12,0 days 00:01:16.177750,0 days 00:01:14.877000
monaco,TSU,1.0,SOFT,1,0 days 00:01:50.476000,0 days 00:01:50.476000
monaco,TSU,2.0,HARD,72,0 days 00:01:20.068750,0 days 00:01:15.320000
monaco,TSU,3.0,MEDIUM,3,0 days 00:01:16.755333333,0 days 00:01:14.913000
monaco,VER,1.0,HARD,28,0 days 00:01:20.851642857,0 days 00:01:15.035000
monaco,VER,2.0,MEDIUM,49,0 days 00:01:15.771408163,0 days 00:01:14.230000
monaco,VER,3.0,SOFT,1,0 days 00:01:17.770000,0 days 00:01:17.770000
qatar,ALB,1.0,HARD,7,0 days 00:01:33.047142857,0 days 00:01:28.381000
qatar,ALB,2.0,MEDIUM,25,0 days 00:01:33.531440,0 days 00:01:27.123000
qatar,ALB,3.0,MEDIUM,25,0 days 00:01:26.222240,0 days 00:01:24.261000
qatar,ALO,1.0,MEDIUM,7,0 days 00:01:31.102000,0 days 00:01:27.726000
qatar,ALO,2.0,MEDIUM,25,0 days 00:01:33.493120,0 days 00:01:25.851000
qatar,ALO,3.0,HARD,25,0 days 00:01:26.289760,0 days 00:01:23.940000
qatar,ANT,1.0,MEDIUM,7,0 days 00:01:30.376857142,0 days 00:01:27.305000
qatar,ANT,2.0,MEDIUM,25,0 days 00:01:33.454600,0 days 00:01:26.250000
qatar,ANT,3.0,HARD,25,0 days 00:01:25.502200,0 days 00:01:23.955000
qatar,BEA,1.0,MEDIUM,7,0 days 00:01:32.398285714,0 days 00:01:27.786000
qatar,BEA,2.0,MEDIUM,25,0 days 00:01:33.535320,0 days 00:01:26.817000
qatar,BEA,3.0,HARD,8,0 days 00:01:30.948375,0 days 00:01:24.930000
qatar,BEA,4.0,HARD,1,0 days 00:02:01.134000,0 days 00:02:01.134000
qatar,BOR,1.0,MEDIUM,7,0 days 00:01:33.378428571,0 days 00:01:28.605000
qatar,BOR,2.0,MEDIUM,25,0 days 00:01:33.608760,0 days 00:01:27.179000
qatar,BOR,3.0,SOFT,25,0 days 00:01:26.767400,0 days 00:01:25.233000
qatar,COL,1.0,HARD,7,0 days 00:01:33.533857142,0 days 00:01:28.683000
qatar,COL,2.0,MEDIUM,25,0 days 00:01:33.611280,0 days 00:01:27.257000
qatar,COL,3.0,MEDIUM,24,0 days 00:01:26.937708333,0 days 00:01:25.644000
qatar,GAS,1.0,MEDIUM,7,0 days 00:01:36.865000,0 days 00:01:28.088000
qatar,GAS,2.0,HARD,25,0 days 00:01:32.894560,0 days 00:01:27.198000
qatar,GAS,3.0,MEDIUM,24,0 days 00:01:26.781791666,0 days 00:01:25.376000
qatar,HAD,1.0,MEDIUM,7,0 days 00:01:31.510857142,0 days 00:01:27.917000
qatar,HAD,2.0,MEDIUM,25,0 days 00:01:33.520880,0 days 00:01:26.425000
qatar,HAD,3.0,HARD,22,0 days 00:01:26.127227272,0 days 00:01:24.317000
qatar,HAM,1.0,SOFT,7,0 days 00:01:32.704857142,0 days 00:01:28.266000
qatar,HAM,2.0,MEDIUM,25,0 days 00:01:33.682680,0 days 00:01:27.098000
qatar,HAM,3.0,MEDIUM,25,0 days 00:01:26.598800,0 days 00:01:24.848000
qatar,HUL,1.0,SOFT,6,0 days 00:01:29.414666666,0 days 00:01:28.139000
qatar,LAW,1.0,MEDIUM,7,0 days 00:01:32.597714285,0 days 00:01:28.006000
qatar,LAW,2.0,MEDIUM,25,0 days 00:01:33.543280,0 days 00:01:26.816000
qatar,LAW,3.0,HARD,25,0 days 00:01:26.061920,0 days 00:01:23.971000
qatar,LEC,1.0,MEDIUM,7,0 days 00:01:32.105714285,0 days 00:01:28.042000
qatar,LEC,2.0,MEDIUM,25,0 days 00:01:33.566960,0 days 00:01:26.915000
qatar,LEC,3.0,HARD,25,0 days 00:01:26.044480,0 days 00:01:24.432000
qatar,NOR,1.0,MEDIUM,25,0 days 00:01:33.793600,0 days 00:01:25.615000
qatar,NOR,2.0,MEDIUM,19,0 days 00:01:26.523526315,0 days 00:01:24.607000
qatar,NOR,3.0,HARD,13,0 days 00:01:25.597615384,0 days 00:01:23.197000
qatar,OCO,1.0,MEDIUM,8,0 days 00:01:36.661000,0 days 00:01:28.328000
qatar,OCO,3.0,MEDIUM,25,0 days 00:01:29.466280,0 days 00:01:27.143000
qatar,OCO,4.0,HARD,22,0 days 00:01:26.900590909,0 days 00:01:25.056000
qatar,PIA,1.0,MEDIUM,24,0 days 00:01:33.976625,0 days 00:01:25.068000
qatar,PIA,2.0,MEDIUM,18,0 days 00:01:26.426555555,0 days 00:01:24.143000
qatar,PIA,3.0,HARD,15,0 days 00:01:25.007933333,0 days 00:01:22.996000
qatar,RUS,1.0,MEDIUM,7,0 days 00:01:31.195857142,0 days 00:01:27.772000
qatar,RUS,2.0,MEDIUM,25,0 days 00:01:33.702320,0 days 00:01:26.633000
qatar,RUS,3.0,HARD,25,0 days 00:01:25.836440,0 days 00:01:23.198000
qatar,SAI,1.0,MEDIUM,7,0 days 00:01:30.733142857,0 days 00:01:27.394000
qatar,SAI,2.0,MEDIUM,25,0 days 00:01:33.188640,0 days 00:01:26.165000
qatar,SAI,3.0,HARD,25,0 days 00:01:25.442320,0 days 00:01:23.859000
qatar,STR,1.0,MEDIUM,7,0 days 00:01:33.450571428,0 days 00:01:28.265000
qatar,STR,2.0,MEDIUM,17,0 days 00:01:36.477235294,0 days 00:01:27.529000
qatar,STR,3.0,MEDIUM,25,0 days 00:01:26.961720,0 days 00:01:25.228000
qatar,STR,4.0,SOFT,6,0 days 00:01:31.148833333,0 days 00:01:23.484000
qatar,TSU,1.0,MEDIUM,7,0 days 00:01:32.875428571,0 days 00:01:28.323000
qatar,TSU,2.0,MEDIUM,25,0 days 00:01:33.519880,0 days 00:01:26.974000
qatar,TSU,3.0,HARD,25,0 days 00:01:26.075440,0 days 00:01:24.139000
qatar,VER,1.0,MEDIUM,7,0 days 00:01:29.614428571,0 days 00:01:26.843000
qatar,VER,2.0,MEDIUM,25,0 days 00:01:32.762160,0 days 00:01:25.359000
qatar,VER,3.0,HARD,25,0 days 00:01:25.275440,0 days 00:01:23.498000
saudi_arabian,ALB,1.0,MEDIUM,20,0 days 00:01:37.668450,0 days 00:01:34.892000
saudi_arabian,ALB,2.0,HARD,28,0 days 00:01:34.682535714,0 days 00:01:33.477000
saudi_arabian,ALO,1.0,MEDIUM,17,0 days 00:01:38.454588235,0 days 00:01:35.098000
saudi_arabian,ALO,2.0,HARD,31,0 days 00:01:34.863290322,0 days 00:01:33.009000
saudi_arabian,ANT,1.0,MEDIUM,17,0 days 00:01:37.036470588,0 days 00:01:34.386000
saudi_arabian,ANT,2.0,HARD,31,0 days 00:01:34.076225806,0 days 00:01:32.396000
saudi_arabian,BEA,1.0,MEDIUM,16,0 days 00:01:39.114812500,0 days 00:01:35.057000
saudi_arabian,BEA,2.0,HARD,32,0 days 00:01:34.900656250,0 days 00:01:33.238000
saudi_arabian,BOR,1.0,MEDIUM,1,0 days 00:02:29.952000,0 days 00:02:29.952000
saudi_arabian,BOR,2.0,HARD,46,0 days 00:01:36.003043478,0 days 00:01:34.447000
saudi_arabian,DOO,1.0,MEDIUM,1,0 days 00:02:28.383000,0 days 00:02:28.383000
saudi_arabian,DOO,2.0,HARD,29,0 days 00:01:36.302655172,0 days 00:01:35.407000
saudi_arabian,DOO,3.0,HARD,17,0 days 00:01:35.543647058,0 days 00:01:33.150000
saudi_arabian,HAD,1.0,HARD,32,0 days 00:01:36.644500,0 days 00:01:34.092000
saudi_arabian,HAD,2.0,MEDIUM,16,0 days 00:01:34.714062500,0 days 00:01:33.257000
saudi_arabian,HAM,1.0,MEDIUM,21,0 days 00:01:36.925619047,0 days 00:01:34.444000
saudi_arabian,HAM,2.0,HARD,27,0 days 00:01:33.986333333,0 days 00:01:32.600000
saudi_arabian,HUL,1.0,HARD,31,0 days 00:01:37.638870967,0 days 00:01:35.047000
saudi_arabian,HUL,2.0,MEDIUM,16,0 days 00:01:35.201187500,0 days 00:01:33.446000
saudi_arabian,LAW,1.0,MEDIUM,18,0 days 00:01:38.380222222,0 days 00:01:35.085000
saudi_arabian,LAW,2.0,HARD,30,0 days 00:01:34.675933333,0 days 00:01:32.998000
saudi_arabian,LEC,1.0,MEDIUM,27,0 days 00:01:35.493333333,0 days 00:01:33.368000
saudi_arabian,LEC,2.0,HARD,21,0 days 00:01:33.330523809,0 days 00:01:32.192000
saudi_arabian,NOR,1.0,HARD,32,0 days 00:01:35.437843750,0 days 00:01:32.952000
saudi_arabian,NOR,2.0,MEDIUM,16,0 days 00:01:33.267000,0 days 00:01:31.778000
saudi_arabian,OCO,1.0,MEDIUM,1,0 days 00:02:29.408000,0 days 00:02:29.408000
saudi_arabian,OCO,2.0,HARD,47,0 days 00:01:35.682127659,0 days 00:01:34.309000
saudi_arabian,PIA,1.0,MEDIUM,17,0 days 00:01:35.918882352,0 days 00:01:33.418000
saudi_arabian,PIA,2.0,HARD,31,0 days 00:01:33.447290322,0 days 00:01:32.228000
saudi_arabian,RUS,1.0,MEDIUM,18,0 days 00:01:36.275000,0 days 00:01:33.857000
saudi_arabian,RUS,2.0,HARD,30,0 days 00:01:34.127533333,0 days 00:01:32.893000
saudi_arabian,SAI,1.0,MEDIUM,19,0 days 00:01:37.417789473,0 days 00:01:34.690000
saudi_arabian,SAI,2.0,HARD,29,0 days 00:01:34.776344827,0 days 00:01:32.466000
saudi_arabian,STR,1.0,HARD,37,0 days 00:01:37.194351351,0 days 00:01:35.171000
saudi_arabian,STR,2.0,MEDIUM,10,0 days 00:01:35.374500,0 days 00:01:32.745000
saudi_arabian,TSU,1.0,MEDIUM,1,0 days 00:02:45.662000,0 days 00:02:45.662000
saudi_arabian,VER,1.0,MEDIUM,19,0 days 00:01:35.514526315,0 days 00:01:33.511000
saudi_arabian,VER,2.0,HARD,29,0 days 00:01:33.599000,0 days 00:01:32.280000
singapore,ALB,1.0,MEDIUM,42,0 days 00:01:39.532380952,0 days 00:01:37.694000
singapore,ALB,2.0,SOFT,19,0 days 00:01:38.280368421,0 days 00:01:35.648000
singapore,ALO,1.0,SOFT,27,0 days 00:01:39.107444444,0 days 00:01:37.727000
singapore,ALO,2.0,MEDIUM,35,0 days 00:01:37.918085714,0 days 00:01:35.862000
singapore,ANT,1.0,MEDIUM,25,0 days 00:01:38.450400,0 days 00:01:36.842000
singapore,ANT,2.0,HARD,37,0 days 00:01:37.156432432,0 days 00:01:35.303000
singapore,BEA,1.0,MEDIUM,23,0 days 00:01:39.444652173,0 days 00:01:37.586000
singapore,BEA,2.0,HARD,39,0 days 00:01:38.170948717,0 days 00:01:36.201000
singapore,BOR,1.0,MEDIUM,13,0 days 00:01:40.932076923,0 days 00:01:38.776000
singapore,BOR,2.0,HARD,48,0 days 00:01:39.104229166,0 days 00:01:37.126000
singapore,COL,1.0,SOFT,14,0 days 00:01:40.545857142,0 days 00:01:38.649000
singapore,COL,2.0,MEDIUM,47,0 days 00:01:39.098191489,0 days 00:01:37.182000
singapore,GAS,1.0,MEDIUM,24,0 days 00:01:40.173000,0 days 00:01:38.472000
singapore,GAS,2.0,HARD,27,0 days 00:01:39.412740740,0 days 00:01:36.211000
singapore,GAS,3.0,SOFT,10,0 days 00:01:38.153200,0 days 00:01:34.573000
singapore,HAD,1.0,SOFT,20,0 days 00:01:39.639700,0 days 00:01:38.093000
singapore,HAD,2.0,HARD,41,0 days 00:01:38.705073170,0 days 00:01:36.938000
singapore,HAM,1.0,MEDIUM,24,0 days 00:01:38.736458333,0 days 00:01:37.309000
singapore,HAM,2.0,HARD,22,0 days 00:01:37.325500,0 days 00:01:35.887000
singapore,HAM,3.0,SOFT,16,0 days 00:01:39.486375,0 days 00:01:33.808000
singapore,HUL,1.0,MEDIUM,25,0 days 00:01:39.552240,0 days 00:01:37.935000
singapore,HUL,2.0,HARD,19,0 days 00:01:40.818368421,0 days 00:01:37.859000
singapore,HUL,3.0,SOFT,17,0 days 00:01:38.061882352,0 days 00:01:35.404000
singapore,LAW,1.0,MEDIUM,48,0 days 00:01:39.322104166,0 days 00:01:38.103000
singapore,LAW,2.0,SOFT,13,0 days 00:01:38.619307692,0 days 00:01:35.641000
singapore,LEC,1.0,MEDIUM,21,0 days 00:01:38.679619047,0 days 00:01:37.184000
singapore,LEC,2.0,HARD,41,0 days 00:01:37.465634146,0 days 00:01:35.983000
singapore,NOR,1.0,MEDIUM,26,0 days 00:01:37.914730769,0 days 00:01:36.638000
singapore,NOR,2.0,HARD,36,0 days 00:01:36.740277777,0 days 00:01:35.555000
singapore,OCO,1.0,MEDIUM,30,0 days 00:01:39.603533333,0 days 00:01:38.274000
singapore,OCO,2.0,HARD,31,0 days 00:01:39.399806451,0 days 00:01:36.646000
singapore,PIA,1.0,MEDIUM,27,0 days 00:01:38.044666666,0 days 00:01:36.609000
singapore,PIA,2.0,HARD,35,0 days 00:01:36.665914285,0 days 00:01:35.408000
singapore,RUS,1.0,MEDIUM,25,0 days 00:01:37.610880,0 days 00:01:36.485000
singapore,RUS,2.0,HARD,37,0 days 00:01:36.813378378,0 days 00:01:35.676000
singapore,SAI,1.0,MEDIUM,50,0 days 00:01:39.289520,0 days 00:01:37.797000
singapore,SAI,2.0,SOFT,11,0 days 00:01:37.149545454,0 days 00:01:34.963000
singapore,STR,1.0,SOFT,38,0 days 00:01:39.475921052,0 days 00:01:38.242000
singapore,STR,2.0,MEDIUM,23,0 days 00:01:38.555304347,0 days 00:01:35.851000
singapore,TSU,1.0,SOFT,13,0 days 00:01:41.153769230,0 days 00:01:38.949000
singapore,TSU,2.0,HARD,48,0 days 00:01:38.471604166,0 days 00:01:36.831000
singapore,VER,1.0,SOFT,19,0 days 00:01:38.234368421,0 days 00:01:37.136000
singapore,VER,2.0,HARD,43,0 days 00:01:36.775441860,0 days 00:01:35.649000
spanish,ALB,1.0,SOFT,6,0 days 00:01:24.603333333,0 days 00:01:22.127000
spanish,ALB,2.0,SOFT,20,0 days 00:01:23.665450,0 days 00:01:20.508000
spanish,ALB,3.0,SOFT,1,0 days 00:02:02.219000,0 days 00:02:02.219000
spanish,ALO,1.0,SOFT,15,0 days 00:01:23.799266666,0 days 00:01:21.670000
spanish,ALO,2.0,MEDIUM,27,0 days 00:01:22.427888888,0 days 00:01:20.454000
spanish,ALO,3.0,SOFT,12,0 days 00:01:23.289916666,0 days 00:01:18.997000
spanish,ALO,4.0,SOFT,12,0 days 00:01:33.076500,0 days 00:01:18.128000
spanish,ANT,1.0,SOFT,21,0 days 00:01:22.432523809,0 days 00:01:21.368000
spanish,ANT,2.0,MEDIUM,28,0 days 00:01:21.533178571,0 days 00:01:20.371000
spanish,ANT,3.0,SOFT,4,0 days 00:01:23.980000,0 days 00:01:18.255000
spanish,BEA,1.0,SOFT,8,0 days 00:01:24.083750,0 days 00:01:22.068000
spanish,BEA,2.0,MEDIUM,27,0 days 00:01:22.859777777,0 days 00:01:20.386000
spanish,BEA,3.0,MEDIUM,19,0 days 00:01:22.936157894,0 days 00:01:20.017000
spanish,BEA,4.0,SOFT,12,0 days 00:01:33.230750,0 days 00:01:18.907000
spanish,BOR,1.0,SOFT,19,0 days 00:01:23.587000,0 days 00:01:22.114000
spanish,BOR,2.0,MEDIUM,30,0 days 00:01:22.401466666,0 days 00:01:20.881000
spanish,BOR,3.0,SOFT,17,0 days 00:01:30.774941176,0 days 00:01:18.297000
spanish,COL,1.0,SOFT,14,0 days 00:01:23.937785714,0 days 00:01:22.147000
spanish,COL,2.0,MEDIUM,25,0 days 00:01:23.741600,0 days 00:01:21.386000
spanish,COL,3.0,SOFT,15,0 days 00:01:23.672400,0 days 00:01:18.353000
spanish,COL,4.0,SOFT,12,0 days 00:01:30.416750,0 days 00:01:19.978000
spanish,GAS,1.0,SOFT,10,0 days 00:01:22.963800,0 days 00:01:21.329000
spanish,GAS,2.0,SOFT,21,0 days 00:01:23.191714285,0 days 00:01:21.636000
spanish,GAS,3.0,MEDIUM,24,0 days 00:01:23.793333333,0 days 00:01:20.035000
spanish,GAS,4.0,SOFT,11,0 days 00:01:31.595727272,0 days 00:01:17.896000
spanish,HAD,1.0,SOFT,19,0 days 00:01:22.727000,0 days 00:01:21.647000
spanish,HAD,2.0,MEDIUM,29,0 days 00:01:21.777448275,0 days 00:01:20.651000
spanish,HAD,3.0,SOFT,7,0 days 00:01:27.924000,0 days 00:01:19.595000
spanish,HAD,4.0,SOFT,11,0 days 00:01:34.051818181,0 days 00:01:17.770000
spanish,HAM,1.0,SOFT,16,0 days 00:01:22.143750,0 days 00:01:20.639000
spanish,HAM,2.0,MEDIUM,30,0 days 00:01:21.401133333,0 days 00:01:20.030000
spanish,HAM,3.0,SOFT,9,0 days 00:01:24.068222222,0 days 00:01:18.335000
spanish,HAM,4.0,SOFT,11,0 days 00:01:38.175909090,0 days 00:01:17.706000
spanish,HUL,1.0,SOFT,9,0 days 00:01:23.276222222,0 days 00:01:21.710000
spanish,HUL,2.0,MEDIUM,36,0 days 00:01:22.305000,0 days 00:01:20.709000
spanish,HUL,3.0,SOFT,11,0 days 00:01:27.123272727,0 days 00:01:19.794000
spanish,HUL,4.0,SOFT,10,0 days 00:01:32.020100,0 days 00:01:17.575000
spanish,LAW,1.0,SOFT,18,0 days 00:01:23.190666666,0 days 00:01:21.967000
spanish,LAW,2.0,MEDIUM,26,0 days 00:01:22.371769230,0 days 00:01:20.771000
spanish,LAW,3.0,SOFT,22,0 days 00:01:29.264045454,0 days 00:01:19.424000
spanish,LEC,1.0,SOFT,17,0 days 00:01:21.837470588,0 days 00:01:20.725000
spanish,LEC,2.0,MEDIUM,23,0 days 00:01:21.310260869,0 days 00:01:19.467000
spanish,LEC,3.0,MEDIUM,15,0 days 00:01:22.365733333,0 days 00:01:19.181000
spanish,LEC,4.0,SOFT,11,0 days 00:01:39.179181818,0 days 00:01:17.259000
spanish,NOR,1.0,SOFT,21,0 days 00:01:21.298857142,0 days 00:01:20.531000
spanish,NOR,2.0,MEDIUM,27,0 days 00:01:20.812592592,0 days 00:01:19.449000
spanish,NOR,3.0,SOFT,7,0 days 00:01:22.958428571,0 days 00:01:17.304000
spanish,NOR,4.0,SOFT,11,0 days 00:01:40.901909090,0 days 00:01:16.187000
spanish,OCO,1.0,SOFT,20,0 days 00:01:23.725100,0 days 00:01:22.280000
spanish,OCO,2.0,MEDIUM,23,0 days 00:01:22.596086956,0 days 00:01:20.553000
spanish,OCO,3.0,MEDIUM,23,0 days 00:01:28.493913043,0 days 00:01:18.624000
spanish,PIA,1.0,SOFT,22,0 days 00:01:21.044863636,0 days 00:01:19.866000
spanish,PIA,2.0,MEDIUM,27,0 days 00:01:20.716444444,0 days 00:01:19.235000
spanish,PIA,3.0,SOFT,6,0 days 00:01:23.687166666,0 days 00:01:17.766000
spanish,PIA,4.0,SOFT,11,0 days 00:01:41.174636363,0 days 00:01:15.743000
spanish,RUS,1.0,SOFT,20,0 days 00:01:22.204500,0 days 00:01:21.126000
spanish,RUS,2.0,MEDIUM,21,0 days 00:01:21.372857142,0 days 00:01:19.163000
spanish,RUS,3.0,SOFT,14,0 days 00:01:22.008142857,0 days 00:01:18.437000
spanish,RUS,4.0,SOFT,11,0 days 00:01:38.881818181,0 days 00:01:17.244000
spanish,SAI,1.0,SOFT,9,0 days 00:01:24.318333333,0 days 00:01:22.370000
spanish,SAI,2.0,SOFT,25,0 days 00:01:23.065040,0 days 00:01:21.020000
spanish,SAI,3.0,MEDIUM,21,0 days 00:01:24.792476190,0 days 00:01:20.378000
spanish,SAI,4.0,SOFT,11,0 days 00:01:30.050090909,0 days 00:01:19.317000
spanish,TSU,1.0,MEDIUM,8,0 days 00:01:24.720250,0 days 00:01:22.249000
spanish,TSU,2.0,SOFT,16,0 days 00:01:23.156937500,0 days 00:01:19.888000
spanish,TSU,3.0,SOFT,20,0 days 00:01:22.353600,0 days 00:01:20.192000
spanish,TSU,4.0,SOFT,10,0 days 00:01:23.430300,0 days 00:01:17.998000
spanish,TSU,5.0,SOFT,12,0 days 00:01:33.045750,0 days 00:01:19.526000
spanish,VER,1.0,SOFT,13,0 days 00:01:21.541538461,0 days 00:01:20.083000
spanish,VER,2.0,SOFT,16,0 days 00:01:21.383437500,0 days 00:01:19.450000
spanish,VER,3.0,MEDIUM,18,0 days 00:01:20.609555555,0 days 00:01:18.216000
spanish,VER,4.0,SOFT,8,0 days 00:01:22.579750,0 days 00:01:17.141000
spanish,VER,5.0,HARD,11,0 days 00:01:41.401454545,0 days 00:01:17.019000
são_paulo,ALB,1.0,MEDIUM,35,0 days 00:01:21.803428571,0 days 00:01:14.525000
são_paulo,ALB,2.0,SOFT,20,0 days 00:01:15.728450,0 days 00:01:13.495000
são_paulo,ALB,3.0,MEDIUM,16,0 days 00:01:14.880687500,0 days 00:01:12.400000
são_paulo,ALO,1.0,HARD,28,0 days 00:01:23.396107142,0 days 00:01:14.924000
são_paulo,ALO,2.0,MEDIUM,18,0 days 00:01:16.164000,0 days 00:01:14.343000
são_paulo,ALO,3.0,MEDIUM,25,0 days 00:01:14.852760,0 days 00:01:13.312000
são_paulo,ANT,1.0,SOFT,21,0 days 00:01:25.048523809,0 days 00:01:14.127000
são_paulo,ANT,2.0,MEDIUM,26,0 days 00:01:15.379961538,0 days 00:01:13.672000
são_paulo,ANT,3.0,MEDIUM,24,0 days 00:01:14.420250,0 days 00:01:13.123000
são_paulo,BEA,1.0,SOFT,17,0 days 00:01:27.813000,0 days 00:01:14.312000
são_paulo,BEA,2.0,MEDIUM,25,0 days 00:01:15.625600,0 days 00:01:13.823000
são_paulo,BEA,3.0,MEDIUM,29,0 days 00:01:14.750517241,0 days 00:01:13.483000
são_paulo,COL,1.0,MEDIUM,29,0 days 00:01:23.217241379,0 days 00:01:15.342000
são_paulo,COL,2.0,SOFT,14,0 days 00:01:16.477000,0 days 00:01:14.301000
são_paulo,COL,3.0,MEDIUM,28,0 days 00:01:14.835535714,0 days 00:01:12.816000
são_paulo,GAS,1.0,SOFT,18,0 days 00:01:27.244444444,0 days 00:01:14.672000
são_paulo,GAS,2.0,MEDIUM,21,0 days 00:01:16.016333333,0 days 00:01:14.027000
são_paulo,GAS,3.0,MEDIUM,32,0 days 00:01:15.273968750,0 days 00:01:13.736000
são_paulo,HAD,1.0,SOFT,18,0 days 00:01:27.078166666,0 days 00:01:14.553000
são_paulo,HAD,2.0,MEDIUM,19,0 days 00:01:16.237947368,0 days 00:01:14.254000
são_paulo,HAD,3.0,MEDIUM,34,0 days 00:01:15.251205882,0 days 00:01:13.694000
são_paulo,HAM,1.0,SOFT,2,0 days 00:01:46.352500,0 days 00:01:26.869000
são_paulo,HAM,2.0,HARD,12,0 days 00:01:28.337583333,0 days 00:01:14.982000
são_paulo,HAM,3.0,MEDIUM,18,0 days 00:01:16.731777777,0 days 00:01:14.273000
são_paulo,HAM,4.0,MEDIUM,5,0 days 00:01:21.672200,0 days 00:01:13.844000
são_paulo,HUL,1.0,MEDIUM,36,0 days 00:01:21.546083333,0 days 00:01:14.979000
são_paulo,HUL,2.0,SOFT,35,0 days 00:01:15.407457142,0 days 00:01:13.474000
são_paulo,LAW,1.0,SOFT,19,0 days 00:01:26.619526315,0 days 00:01:14.318000
são_paulo,LAW,2.0,MEDIUM,52,0 days 00:01:15.547442307,0 days 00:01:14.029000
são_paulo,LEC,1.0,MEDIUM,5,0 days 00:01:45.684000,0 days 00:01:19.556000
são_paulo,NOR,1.0,MEDIUM,30,0 days 00:01:21.719066666,0 days 00:01:13.489000
são_paulo,NOR,2.0,SOFT,20,0 days 00:01:15.433150,0 days 00:01:13.968000
são_paulo,NOR,3.0,MEDIUM,21,0 days 00:01:14.350523809,0 days 00:01:13.040000
são_paulo,OCO,1.0,HARD,8,0 days 00:01:42.237000,0 days 00:01:19.208000
são_paulo,OCO,2.0,MEDIUM,39,0 days 00:01:15.867051282,0 days 00:01:13.481000
