Race,Driver,RepresentativePace,RelativePace,FastestLapDelta,PaceStdDev
las_vegas,HUL,96.18,1.0000519885625163,1.2270000000000039,2.8775964898828077
las_vegas,HAM,95.994,0.9981180140369119,1.1880000000000024,3.2567421605033458
las_vegas,OCO,96.1055,0.9992773589810243,1.1920000000000073,2.927966690431236
las_vegas,BEA,96.53,1.0036911879386536,1.1540000000000106,2.8710823976931454
las_vegas,ALO,96.956,1.0081206134650378,2.26400000000001,2.3631494528200347
las_vegas,TSU,96.434,1.0026930075383416,1.6020000000000039,2.5648720225226045
las_vegas,GAS,96.997,1.0085469196776709,2.3090000000000117,0.6291469027600192
las_vegas,LAW,96.86449999999999,1.0071692227709903,1.4720000000000084,2.9032144926946
las_vegas,COL,97.2445,1.011120353522225,2.4150000000000063,2.993912619244288
las_vegas,ALB,96.431,1.002661814400832,1.8190000000000026,7.774032525914623
las_vegas,NOR,95.68,0.9948531323108917,0.6000000000000085,2.7567692357525893
las_vegas,PIA,95.418,0.9921289316350403,0.7210000000000036,2.6859733681374127
mexico_city,VER,82.936,1.0022356225302413,1.0559999999999974,2.622387932990763
mexico_city,GAS,84.1,1.0163019178015975,2.218999999999994,2.877270233508597
mexico_city,ANT,82.51750000000001,0.9971782818334523,0.7739999999999867,3.5762105688331656
mexico_city,ALO,83.8845,1.0136977196650192,1.6559999999999917,4.7077902998175745
mexico_city,LEC,82.34,0.9950332926490314,1.5359999999999872,2.5282230597516793
mexico_city,STR,82.6995,0.9993776510253652,0.5409999999999968,3.929992370319468
mexico_city,TSU,83.374,1.007528609926164,1.4339999999999975,3.609767282152419
mexico_city,ALB,83.642,1.0107672414834865,0.42799999999999727,2.918529665617759
mexico_city,HUL,84.235,1.017933318026368,3.0389999999999873,2.5442795341365483
mexico_city,OCO,82.689,0.9992507643412163,1.816999999999993,2.6562374240317412
mexico_city,NOR,82.129,0.9924834745199453,0.7119999999999891,2.498958360654663
mexico_city,COL,84.336,1.019153847083419,1.289999999999992,3.2751055816803603
mexico_city,HAM,82.3715,0.9954139527014778,0.5489999999999924,4.478382290889941
mexico_city,BOR,83.606,1.0103322014235476,1.0689999999999884,2.5792568951468113
mexico_city,SAI,82.733,0.9997824799700306,0.04599999999999227,4.546096467342573
mexico_city,HAD,83.655,1.0109243392829088,1.661999999999992,2.625321360903964
mexico_city,RUS,82.414,0.995927541661128,0.0,3.33778224012854
mexico_city,PIA,82.4335,0.9961631883602614,0.36999999999999034,3.518336970766181
mexico_city,BEA,82.4805,0.9967311573274039,0.6529999999999916,3.437409767919358
miami,VER,91.6935,0.9930739822165423,0.7199999999999989,2.346124667077473
miami,GAS,92.78399999999999,1.004884494167849,1.413000000000011,1.000805945430064
miami,ANT,91.786,0.9940757908873318,1.0490000000000066,2.528166238639398
miami,ALO,92.982,1.0070289062415387,1.541000000000011,1.331020776630902
miami,LEC,92.29,0.9995342943476331,0.7150000000000034,1.0700945059968798
miami,STR,92.804,1.0051011014480198,2.0230000000000103,2.19635021443662
miami,TSU,91.6275,0.992359178191979,1.2180000000000035,1.163479958870747
miami,ALB,91.389,0.9897761363759435,0.7360000000000042,2.2445368378510944
miami,HUL,93.128,1.0086101393867848,1.2690000000000055,2.1580964970654715
miami,LAW,94.351,1.0218556745692222,2.024000000000001,2.5763528279505254
miami,OCO,91.8615,0.9948934833699762,1.3760000000000048,2.3982850917321095
miami,NOR,91.131,0.9869819024617418,0.0,1.1782938667100542
miami,HAM,91.958,0.9959386134967996,0.8160000000000025,1.1096307009762387
miami,BOR,93.402,1.0115776591251233,2.582000000000008,5.412947457408642
miami,SAI,91.597,0.9920288520897187,0.9570000000000078,2.268772993250308
miami,HAD,91.7005,0.9931497947646021,1.2250000000000085,2.312614506288041
miami,RUS,91.208,0.9878158404903988,0.5720000000000027,1.0358683862950393
miami,PIA,91.0765,0.9863916476232766,0.07600000000000762,0.8778847353562024
miami,BEA,93.60849999999999,1.0138141292928855,2.9340000000000117,0.3791170878559118
monaco,VER,75.33,0.9747670807453416,1.0090000000000003,3.17652068328248
monaco,ANT,78.9875,1.0220949792960663,0.29699999999999704,2.9095178902376677
monaco,ALO,77.2465,0.9995665113871635,2.372,3.5021821874474326
monaco,LEC,75.369,0.9752717391304347,0.8340000000000032,3.0741336097434258
monaco,STR,78.615,1.017274844720497,1.6559999999999917,3.641432665273573
monaco,TSU,78.827,1.020018115942029,1.691999999999993,2.129923386059683
monaco,ALB,77.185,0.9987707039337475,1.3759999999999906,3.2799617693660608
monaco,HUL,78.575,1.0167572463768115,2.0019999999999953,3.363156091661408
monaco,LAW,76.90350000000001,0.9951281055900622,2.0999999999999943,3.163943918359652
monaco,OCO,77.37950000000001,1.0012875258799172,1.9359999999999928,3.1313754520825468
monaco,NOR,75.28,0.974120082815735,0.0,2.9486202821321696
monaco,COL,78.426,1.0148291925465838,2.076999999999998,3.343948680178438
monaco,HAM,75.75,0.9802018633540373,0.8689999999999998,3.1919797745402723
monaco,BOR,78.35,1.0138457556935816,1.7489999999999952,3.37070511488414
monaco,SAI,77.461,1.002342132505176,0.7669999999999959,3.277499556702968
monaco,HAD,77.274,0.9999223602484472,2.759999999999991,2.977686507141281
monaco,RUS,78.494,1.0157091097308488,0.1839999999999975,3.5836199859890416
monaco,PIA,75.181,0.9728390269151138,0.5240000000000009,3.1479493578910303
monaco,BEA,78.386,1.0143115942028984,1.6340000000000003,2.874365294735566
qatar,VER,85.431,0.9870710571923743,0.5020000000000095,3.2068375022134066
qatar,GAS,87.4145,1.00998844598498,2.3800000000000097,3.811767646298306
qatar,ANT,86.509,0.999526285384171,0.9590000000000032,3.5533443955411457
qatar,ALO,86.459,0.99894858463316,0.9440000000000026,3.498071696050721
qatar,LEC,87.155,1.0069901790872329,1.436000000000007,3.498793239193207
qatar,STR,87.4,1.0098209127671867,0.48799999999999955,5.130000687612232
qatar,TSU,87.299,1.0086539572501445,1.1430000000000007,3.6520256721660176
qatar,ALB,87.373,1.0095089543616407,1.2650000000000006,3.5791984392240646
qatar,HUL,88.382,1.0211669555170422,5.143000000000001,2.4904481256727027
qatar,LAW,87.208,1.0076025418833046,0.9750000000000085,3.6141042798019845
qatar,OCO,87.4365,1.0102426343154245,2.0600000000000023,3.5338318480854443
qatar,NOR,85.615,0.9891969959560947,0.20100000000000762,4.467708208595912
