Race,Driver,AvgBrakeDistance,AvgEntrySpeed,AvgExitSpeed,AvgSpeedReduction,FullThrottleRatio,BrakeUsageRatio,GearChangeRate,DRSUsageRatio
belgian,LAW,82.09796096956146,230.0142517814727,137.0445802670452,92.96967151442752,0.5064898347341096,0.1639293700362402,0.0527154496620145,0.3222556352327345
belgian,LEC,72.72285308410716,218.33070866141733,134.55841566587387,83.7722929955434,0.5364447317388494,0.1787201034259857,0.0489722042663219,0.3268778280542986
belgian,NOR,76.58077991024626,228.92399049881237,134.61087424872355,94.31311625008875,0.5189095247976758,0.1540516704710521,0.0585961817804523,0.3275575845611123
belgian,OCO,68.69364787736576,205.6379310344828,140.3469891801339,65.29094185434882,0.492951271835734,0.2233629584227194,0.0507968127490039,0.3240627234651139
belgian,PIA,86.32632235606341,235.3545706371191,128.8841846205205,106.47038601659868,0.513796236210253,0.145489941596366,0.0578325762491888,0.3254510058403634
belgian,RUS,80.94604299997154,241.3310344827586,146.30715380711283,95.02388067564571,0.4945335464906399,0.1636841833840441,0.0556959414161208,0.3390490433706358
belgian,SAI,77.91640351572774,220.6414342629482,135.6481152013769,84.99331906157133,0.5144883175186206,0.1871747780838689,0.0485154576063667,0.3652688501173349
belgian,STR,74.58215343692991,220.6615087040619,142.41273388307633,78.24877482098557,0.5162090300148284,0.1775067750677506,0.0576264253208569,0.3573145165413918
belgian,TSU,71.80128346307288,216.19878296146044,133.0540817498353,83.14470121162509,0.4948189842650633,0.1679160803377254,0.0491492900089548,0.4293718817960854
belgian,VER,83.86941984609506,218.14672686230247,125.15273418253273,92.99399267976978,0.5420845827732396,0.1825043945817392,0.0534329438527556,0.3277582463033812
british,ALB,75.34798614036843,208.4244415243101,145.88694609183665,62.537495432473456,0.3207606829885265,0.2413045442226036,0.0512015538892402,0.658641250338784
british,ALO,72.80220998076607,205.1748251748252,144.1630331569596,61.01179201786541,0.3451421346158188,0.2185418501207975,0.0569667411772674,0.6707986181670392
british,ANT,76.92457892332195,192.01156069364163,133.52281774296955,58.48874295067203,0.1972043487907699,0.2308852895495895,0.0456179276680718,0.8960284002662525
british,BEA,72.64453851532569,211.75693527080583,146.75804730885136,64.99888796195444,0.3560312161674486,0.2307831107903284,0.0564326957776975,0.7011909058101768
british,BOR,80.73403968016538,170.91803278688525,114.22854567052852,56.6894871163567,0.1451111642361941,0.2679894812335644,0.0401625627540043,1.0
british,GAS,78.43154345058481,203.0239099859353,139.01985291647992,64.00405706945526,0.3511797143373711,0.2305866931838727,0.0504429578738022,0.6520746700415838
british,HAD,71.62700661478928,192.82671480144404,133.7294471078878,59.09726769355608,0.2328578002761159,0.2343534284399447,0.04285549930971,0.8652208927749655
